record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
D80-SURFACE-ACCOUNTABILITY,n/a,CG-W5-D80-ACCOUNTABILITY,D80,Donor accountability,Complete file-surface accountability for Tab Counter,repository/archive surface,accountability evidence,standalone,README.md,c02716587319a231a7f0cce0a32e2fad9c23e792c562f9e6dc7db63fbdb4d611,n/a,evidence inventory and disposition mapping,custom:one donor to complete surface accountability,reference-only,"Every regular file in the supplied donor archive was hashed, classified, and linked to this parent record; material semantics receive narrower child records.",n/a,n/a,No donor surface is silently omitted from convergence accountability.,"File counts, popularity, or donor packaging are not treated as semantic adoption.",n/a,n/a,n/a,Apache-2.0 donor; no extension bundled; product affordance retained as a guarded browser-summary rationale.,low,n/a,high,reviewed
D80-TAB-COUNT-AFFORDANCE,D80-SURFACE-ACCOUNTABILITY,CG-W5-BROWSER,D80,Browser workspace,Visible tab-count affordance and its privacy tradeoff,mechanism or evidence cluster,product/UX surface,context-dependent,src/background.js,070cb84941b887260cecc6f23bce29ec7976d5b592966cd9a7db604873b74427,n/a,negative-to-product guardrail,negative-to-guardrail,guardrail-derived,"Visible tab-count affordance and its privacy tradeoff was selected from Tab Counter and fitted to WinCare's existing authority, state, preview, policy, journaling, and recovery model; donor-specific packaging and alternate execution paths were not imported.",Browser workspace summary,src/WinCare/Providers/99-BrowserWorkspace.ps1#Get-WinCareBrowserWorkspaceSummary,"WinCare reports browser process, window, profile, and extension counts without silently installing an extension.",Browser debugging or extension permissions are not enabled merely to count tabs.,tests/Wave5.PeerUtilities.Tests.ps1#routes peer utilities and destructive profiles through typed target-native surfaces,"Peer Utilities TUI, headless JSON, preview receipts, transaction journal",additive WinCare 4.4 capability; existing target state and action dispatcher remain authoritative,Apache-2.0 donor; no extension bundled; product affordance retained as a guarded browser-summary rationale.,medium,n/a,high,statically-validated
D81-SURFACE-ACCOUNTABILITY,n/a,CG-W5-D81-ACCOUNTABILITY,D81,Donor accountability,Complete file-surface accountability for Tab Resize,repository/archive surface,accountability evidence,standalone,README.md,e00fa232f1e02a4374889b8f202445454a550661826fbf362359f276c0ed5c72,n/a,evidence inventory and disposition mapping,custom:one donor to complete surface accountability,reference-only,"Every regular file in the supplied donor archive was hashed, classified, and linked to this parent record; material semantics receive narrower child records.",n/a,n/a,No donor surface is silently omitted from convergence accountability.,"File counts, popularity, or donor packaging are not treated as semantic adoption.",n/a,n/a,n/a,GPL-3.0 donor; no source copied; existing WinCare workspace-layout capability subsumes the outcome.,low,n/a,high,reviewed
D81-WORKSPACE-LAYOUTS,D81-SURFACE-ACCOUNTABILITY,CG-W5-WINDOWS,D81,Window layouts,Named multi-window layout presets,mechanism or evidence cluster,product workflow,context-dependent,js/layout.js,0069f0e086a1288e0ea44ceea6a2a14978c422a549f050e5e61aa0d0a5add077,n/a,supersession by existing target-native capability,many-to-one,superseded,"Named multi-window layout presets was selected from Tab Resize and fitted to WinCare's existing authority, state, preview, policy, journaling, and recovery model; donor-specific packaging and alternate execution paths were not imported.",Workspace layouts,src/WinCare/Providers/105-WorkspaceLayouts.ps1#New-WinCareWorkspaceLayoutApplyPlan,Layouts persist as revisioned target-native records and apply through window-bound actions.,A browser extension does not become the source of truth for desktop layout state.,tests/Wave5.PeerUtilities.Tests.ps1#routes peer utilities and destructive profiles through typed target-native surfaces,"Peer Utilities TUI, headless JSON, preview receipts, transaction journal",additive WinCare 4.4 capability; existing target state and action dispatcher remain authoritative,GPL-3.0 donor; no source copied; existing WinCare workspace-layout capability subsumes the outcome.,medium,n/a,high,statically-validated
D82-SAME-APP-WINDOW-SWITCH,D82-SURFACE-ACCOUNTABILITY,CG-W5-WINDOWS,D82,Window navigation,Same-application window inventory and foreground activation,mechanism or evidence cluster,interaction primitive,context-dependent,src/utils/window.rs,104696293ad601974288490ab46565c5ee01a643c647d98ecff386fcf649bde0,n/a,supersession by existing typed actions,many-to-one,superseded,"Same-application window inventory and foreground activation was selected from Window Switcher and fitted to WinCare's existing authority, state, preview, policy, journaling, and recovery model; donor-specific packaging and alternate execution paths were not imported.",Window inventory and activation,src/WinCare/Providers/95-WindowWorkspace.ps1#Get-WinCareWindowInventory;src/WinCare/Providers/95-WindowWorkspace.ps1#New-WinCareWindowActivatePlan,Activation operates on a currently inventoried local window identity.,No global keyboard hook or donor resident process is installed.,tests/Wave5.PeerUtilities.Tests.ps1#routes peer utilities and destructive profiles through typed target-native surfaces,"Peer Utilities TUI, headless JSON, preview receipts, transaction journal",additive WinCare 4.4 capability; existing target state and action dispatcher remain authoritative,MIT donor; provenance retained; existing typed window activation contracts subsume the workflow.,medium,n/a,high,statically-validated
D82-SURFACE-ACCOUNTABILITY,n/a,CG-W5-D82-ACCOUNTABILITY,D82,Donor accountability,Complete file-surface accountability for Window Switcher,repository/archive surface,accountability evidence,standalone,README.md,fb04e0202c119d22f58ff8e24ea334a061b34d343f3fe9792fe20def1d38236e,n/a,evidence inventory and disposition mapping,custom:one donor to complete surface accountability,reference-only,"Every regular file in the supplied donor archive was hashed, classified, and linked to this parent record; material semantics receive narrower child records.",n/a,n/a,No donor surface is silently omitted from convergence accountability.,"File counts, popularity, or donor packaging are not treated as semantic adoption.",n/a,n/a,n/a,MIT donor; provenance retained; existing typed window activation contracts subsume the workflow.,low,n/a,high,reviewed
D83-CONTAINER-LOG-PIPELINE,D83-SURFACE-ACCOUNTABILITY,CG-W5-LOGS,D83,Container diagnostics,"Event Log, ETW, and file-to-stdout monitor configuration",mechanism or evidence cluster,schema and operational behavior,context-dependent,LogMonitor/src/LogMonitor/JsonProcessor.cpp,b13d656be83f5804fc87883a8da3d4ec0f09a85b0993fd98d95a7604f1578105,n/a,target-native schema adaptation,many-to-one,adapted,"Event Log, ETW, and file-to-stdout monitor configuration was selected from Windows Container Tools and fitted to WinCare's existing authority, state, preview, policy, journaling, and recovery model; donor-specific packaging and alternate execution paths were not imported.",Container log monitor configuration,src/WinCare/Providers/106-PeerUtilities.ps1#Get-WinCareContainerLogMonitorConfiguration;src/WinCare/Providers/106-PeerUtilities.ps1#New-WinCareContainerLogMonitorPlan,Only validated bounded source definitions are serialized under WinCare state.,"No arbitrary command, sink, remote destination, or donor binary is admitted.",tests/Wave5.PeerUtilities.Tests.ps1#routes peer utilities and destructive profiles through typed target-native surfaces,"Peer Utilities TUI, headless JSON, preview receipts, transaction journal",additive WinCare 4.4 capability; existing target state and action dispatcher remain authoritative,MIT donor; strict log-source schema independently represented in WinCare state.,high,n/a,high,statically-validated
D83-LOG-CONFIG-STRICTNESS,D83-SURFACE-ACCOUNTABILITY,CG-W5-LOGS,D83,Container diagnostics,Strict source-count and input schema validation,mechanism or evidence cluster,test oracle,context-dependent,LogMonitor/LogMonitorTests/JsonProcessorTests.cpp,695c70f36173f1825db20796b2d19f3361c62b713fbb2d169718dd51991787c4,n/a,test-oracle extraction,many-to-one,extracted,"Strict source-count and input schema validation was selected from Windows Container Tools and fitted to WinCare's existing authority, state, preview, policy, journaling, and recovery model; donor-specific packaging and alternate execution paths were not imported.",Container log configuration validation,src/WinCare/Providers/106-PeerUtilities.ps1#Get-WinCareContainerLogMonitorConfiguration,"Event, file, and ETW source counts and names are bounded before persistence.","Malformed, oversized, or command-bearing monitor configuration is rejected.",tests/Wave5.PeerUtilities.Tests.ps1#routes peer utilities and destructive profiles through typed target-native surfaces,"Peer Utilities TUI, headless JSON, preview receipts, transaction journal",additive WinCare 4.4 capability; existing target state and action dispatcher remain authoritative,MIT donor; strict log-source schema independently represented in WinCare state.,high,n/a,high,statically-validated
D83-SURFACE-ACCOUNTABILITY,n/a,CG-W5-D83-ACCOUNTABILITY,D83,Donor accountability,Complete file-surface accountability for Windows Container Tools,repository/archive surface,accountability evidence,standalone,examples/aks/iis-logmonitor/README.md,61a7155f6b2d15467638f889b878a31c10e84e0a90ffba1744ca0d632e8319c3,n/a,evidence inventory and disposition mapping,custom:one donor to complete surface accountability,reference-only,"Every regular file in the supplied donor archive was hashed, classified, and linked to this parent record; material semantics receive narrower child records.",n/a,n/a,No donor surface is silently omitted from convergence accountability.,"File counts, popularity, or donor packaging are not treated as semantic adoption.",n/a,n/a,n/a,MIT donor; strict log-source schema independently represented in WinCare state.,low,n/a,high,reviewed
D84-NETWORK-STABILITY-TELEMETRY,D84-SURFACE-ACCOUNTABILITY,CG-W5-TELEMETRY,D84,Network diagnostics,Network stability sampling and operator-readable status,mechanism or evidence cluster,operational practice,context-dependent,NetworkStabilityMonitor.ps1,4eb13f7bdd2155ae79df36fa1a6e4743cb04631403d492fde30214de0f95fde6,n/a,recomposition into existing telemetry and WLAN diagnostics,many-to-one,recomposed,"Network stability sampling and operator-readable status was selected from Windows Utilities and fitted to WinCare's existing authority, state, preview, policy, journaling, and recovery model; donor-specific packaging and alternate execution paths were not imported.",Network telemetry,src/WinCare/Providers/101-Telemetry.ps1#Get-WinCareTelemetrySnapshot;src/WinCare/Providers/106-PeerUtilities.ps1#Get-WinCareWlanSurvey,Network diagnostics are read-only snapshots with bounded output.,"Monitoring does not silently alter adapters, DNS, routes, or firewall state.",tests/Wave5.PeerUtilities.Tests.ps1#routes peer utilities and destructive profiles through typed target-native surfaces,"Peer Utilities TUI, headless JSON, preview receipts, transaction journal",additive WinCare 4.4 capability; existing target state and action dispatcher remain authoritative,License unclear in supplied archive; telemetry concepts independently adapted.,medium,n/a,high,statically-validated
D84-PERFORMANCE-TELEMETRY,D84-SURFACE-ACCOUNTABILITY,CG-W5-TELEMETRY,D84,Performance diagnostics,"CPU, memory, disk, and process performance snapshots",mechanism or evidence cluster,operational practice,context-dependent,PerformanceMonitor.ps1,566c2338ad7165e22f844d63e1aafa5a47cc1f8831aa95187386c8c5c0f04a25,n/a,supersession by existing telemetry plane,many-to-one,superseded,"CPU, memory, disk, and process performance snapshots was selected from Windows Utilities and fitted to WinCare's existing authority, state, preview, policy, journaling, and recovery model; donor-specific packaging and alternate execution paths were not imported.",Performance telemetry,src/WinCare/Providers/101-Telemetry.ps1#Get-WinCareTelemetrySnapshot,"Performance samples are bounded, normalized, and non-authoritative.",A sampling helper cannot mutate system configuration.,tests/Wave5.PeerUtilities.Tests.ps1#routes peer utilities and destructive profiles through typed target-native surfaces,"Peer Utilities TUI, headless JSON, preview receipts, transaction journal",additive WinCare 4.4 capability; existing target state and action dispatcher remain authoritative,License unclear in supplied archive; telemetry concepts independently adapted.,low,n/a,high,statically-validated
D84-SURFACE-ACCOUNTABILITY,n/a,CG-W5-D84-ACCOUNTABILITY,D84,Donor accountability,Complete file-surface accountability for Windows Utilities,repository/archive surface,accountability evidence,standalone,README.md,89248bcbc6fe4728099cc49d844331d25af7104bb96104fd2f4a7a06f595506e,n/a,evidence inventory and disposition mapping,custom:one donor to complete surface accountability,reference-only,"Every regular file in the supplied donor archive was hashed, classified, and linked to this parent record; material semantics receive narrower child records.",n/a,n/a,No donor surface is silently omitted from convergence accountability.,"File counts, popularity, or donor packaging are not treated as semantic adoption.",n/a,n/a,n/a,License unclear in supplied archive; telemetry concepts independently adapted.,low,n/a,high,reviewed
D85-SURFACE-ACCOUNTABILITY,n/a,CG-W5-D85-ACCOUNTABILITY,D85,Donor accountability,Complete file-surface accountability for Windows WLAN Util,repository/archive surface,accountability evidence,standalone,README.md,fd14664a70053efcabd2f75007746067ca260097571100b71f9647607983e21c,n/a,evidence inventory and disposition mapping,custom:one donor to complete surface accountability,reference-only,"Every regular file in the supplied donor archive was hashed, classified, and linked to this parent record; material semantics receive narrower child records.",n/a,n/a,No donor surface is silently omitted from convergence accountability.,"File counts, popularity, or donor packaging are not treated as semantic adoption.",n/a,n/a,n/a,MIT donor; WLAN survey behavior independently implemented using Windows netsh output.,low,n/a,high,reviewed
D85-WLAN-SURVEY,D85-SURFACE-ACCOUNTABILITY,CG-W5-WLAN,D85,Wireless diagnostics,"WLAN interface, SSID, BSSID, signal, security, and channel survey",mechanism or evidence cluster,diagnostic behavior,context-dependent,windows-wlan-util/windows-wlan-util.cpp,6b0265382c8758be211b139ef489496b38c42dbe199a2f944a6e0094b321821d,n/a,portable target-native adaptation,many-to-one,adapted,"WLAN interface, SSID, BSSID, signal, security, and channel survey was selected from Windows WLAN Util and fitted to WinCare's existing authority, state, preview, policy, journaling, and recovery model; donor-specific packaging and alternate execution paths were not imported.",WLAN survey,src/WinCare/Providers/106-PeerUtilities.ps1#Get-WinCareWlanSurvey,WLAN survey is read-only and bounds process duration and parsed results.,No profile credentials are exported and no network is joined or changed.,tests/Wave5.PeerUtilities.Tests.ps1#routes peer utilities and destructive profiles through typed target-native surfaces,"Peer Utilities TUI, headless JSON, preview receipts, transaction journal",additive WinCare 4.4 capability; existing target state and action dispatcher remain authoritative,MIT donor; WLAN survey behavior independently implemented using Windows netsh output.,medium,n/a,high,statically-validated
D86-AGGRESSIVE-APPX,D86-SURFACE-ACCOUNTABILITY,CG-W5-LEGACY-UNSAFE,D86,Application removal,Plugin-based default-app removal and restoration workflow,mechanism or evidence cluster,workflow and preset,context-dependent,plugins/Remove default apps.ps1,a1a31d3e086d9b10bf58fd9e844c9f987fd82dd8ab03743c95d53ced7fe4e816,n/a,hardened preset recomposition,many-to-one,adapted,"Plugin-based default-app removal and restoration workflow was selected from xd-AntiSpy and fitted to WinCare's existing authority, state, preview, policy, journaling, and recovery model; donor-specific packaging and alternate execution paths were not imported.",Critical AppX removal preset,src/WinCare/Data/Catalog/app-removal-profiles.json#legacy-aggressive,"Aggressive package patterns are explicit, previewed against installed packages, and classified Critical.",The donor removal script is never executed and package restoration is not falsely guaranteed.,tests/Wave5.PeerUtilities.Tests.ps1#routes peer utilities and destructive profiles through typed target-native surfaces,"Peer Utilities TUI, headless JSON, preview receipts, transaction journal",additive WinCare 4.4 capability; existing target state and action dispatcher remain authoritative,MIT donor; provenance retained; profiles and plugin lessons recomposed behind WinCare policy and typed actions.,critical,n/a,high,statically-validated
D86-PLUGIN-QUARANTINE-GUARDRAIL,D86-SURFACE-ACCOUNTABILITY,CG-W5-PLUGIN-GUARDRAILS,D86,Extension governance,"PowerShell, JSON, and DLL plugin system converted into a quarantine guardrail",mechanism or evidence cluster,negative lesson,context-dependent,xd-AntiSpy/PluginsBase.cs,f6d54c745d67c7a97262b6d0ef0f8cfc63ec42d36e1d2670f9c5d8b233385e40,n/a,negative-to-guardrail derivation,negative-to-guardrail,guardrail-derived,"PowerShell, JSON, and DLL plugin system converted into a quarantine guardrail was selected from xd-AntiSpy and fitted to WinCare's existing authority, state, preview, policy, journaling, and recovery model; donor-specific packaging and alternate execution paths were not imported.",Extension admission,src/WinCare/Core/01-Config.ps1#Get-WinCareDefaultPolicy;src/WinCare/Core/08-Policy.ps1#Test-WinCareActionPolicy,Only built-in typed actions or separately admitted target-native extensions may mutate state.,"Bundled donor scripts, DLLs, or JSON commands never execute merely because they were discovered.",tests/Wave5.PeerUtilities.Tests.ps1#keeps all destructive profile gates default-deny,"Peer Utilities TUI, headless JSON, preview receipts, transaction journal",additive WinCare 4.4 capability; existing target state and action dispatcher remain authoritative,MIT donor; provenance retained; profiles and plugin lessons recomposed behind WinCare policy and typed actions.,critical,n/a,high,statically-validated
D86-SURFACE-ACCOUNTABILITY,n/a,CG-W5-D86-ACCOUNTABILITY,D86,Donor accountability,Complete file-surface accountability for xd-AntiSpy,repository/archive surface,accountability evidence,standalone,README.md,7b71746fa190aa1a71f086f757e3c317779eef46c770348de0015412de2b30ac,n/a,evidence inventory and disposition mapping,custom:one donor to complete surface accountability,reference-only,"Every regular file in the supplied donor archive was hashed, classified, and linked to this parent record; material semantics receive narrower child records.",n/a,n/a,No donor surface is silently omitted from convergence accountability.,"File counts, popularity, or donor packaging are not treated as semantic adoption.",n/a,n/a,n/a,MIT donor; provenance retained; profiles and plugin lessons recomposed behind WinCare policy and typed actions.,low,n/a,high,reviewed
D86-XD-ANTISPY-MAX-PROFILE,D86-SURFACE-ACCOUNTABILITY,CG-W5-LEGACY-UNSAFE,D86,Privacy and debloat,Maximum privacy and aggressive application-removal profile,mechanism or evidence cluster,profile workflow,context-dependent,xd-AntiSpy/ProfileManager.cs,038d19501985226a16527639f198e0b6abcc283dd7c26d4db5d7a7d6c04f90f1,n/a,many-to-one target-native recomposition,many-to-one,recomposed,"Maximum privacy and aggressive application-removal profile was selected from xd-AntiSpy and fitted to WinCare's existing authority, state, preview, policy, journaling, and recovery model; donor-specific packaging and alternate execution paths were not imported.",Legacy Unsafe profiles,src/WinCare/Providers/106-PeerUtilities.ps1#Get-WinCareLegacyUnsafeProfile;src/WinCare/Providers/106-PeerUtilities.ps1#New-WinCareLegacyUnsafeProfilePlan,The maximum profile remains executable through visible Critical actions and exact acknowledgement.,A profile file or UI selection cannot bypass current policy or action-state validation.,tests/Wave5.PeerUtilities.Tests.ps1#routes peer utilities and destructive profiles through typed target-native surfaces,"Peer Utilities TUI, headless JSON, preview receipts, transaction journal",additive WinCare 4.4 capability; existing target state and action dispatcher remain authoritative,MIT donor; provenance retained; profiles and plugin lessons recomposed behind WinCare policy and typed actions.,critical,n/a,high,statically-validated
D87-MONITORING-EXPORT,D87-SURFACE-ACCOUNTABILITY,CG-W6-MONITORING-EXPORT,D87,Monitoring templates,Windows Telegraf/Grafana input and dashboard templates,mechanism or evidence cluster,configuration and dashboard,context-dependent,Grafana Dashboards/Windows dashboard.json,81f1d36bbf8026e072f77c7db70d1c537b811fc9b25d94f4633a821d2d468341,n/a,target-native synthesis and hardening,many-to-many,adapted,"Windows Telegraf/Grafana input and dashboard templates was selected from Monitoring and fitted to WinCare policy, typed actions, bounded state, preview, journaling, and recovery; donor packaging and alternate authority paths were not imported.",Monitoring export,src/WinCare/Providers/107-WorkspaceStudio.ps1#New-WinCareMonitoringExportPlan,"Generated templates contain no output destination, credential, or listener.","Donor code, background services, shell extensions, drivers, or alternate mutation paths are not imported unless explicitly stated.",tests/Wave6.WorkspaceStudio.Tests.ps1#publishes every Workspace Studio headless route,"Workspace Studio TUI, headless JSON, preview receipts, and transaction journal",additive WinCare 4.5 capability; existing action and state owners remain authoritative,GPL-3.0 donor; dashboard/config concepts independently represented; no donor source bundled.,medium,n/a,high,statically-validated
D87-SURFACE-ACCOUNTABILITY,n/a,CG-W6-D87-ACCOUNTABILITY,D87,Donor accountability,Complete regular-file and symlink accountability for Monitoring,repository/archive surface,accountability evidence,standalone,README.md,db9c19ace1677e6c6b0b7e96f3299ab9af6cdf09a57ebf5f7b6194e154efc065,n/a,evidence inventory and disposition mapping,custom:one donor to complete surface accountability,reference-only,"Every supplied regular file and repository symlink was hashed or target-recorded, classified, and linked; material semantics receive narrower child records.",n/a,n/a,No donor surface or symlink is silently omitted.,File counts and donor packaging are not treated as semantic adoption.,n/a,n/a,n/a,GPL-3.0 donor; dashboard/config concepts independently represented; no donor source bundled.,low,n/a,high,reviewed
D87-UNIFIED-SNAPSHOT,D87-SURFACE-ACCOUNTABILITY,CG-W6-UNIFIED-SNAPSHOT,D87,Operations telemetry,Unified bounded Windows operations snapshot,mechanism or evidence cluster,operational pattern,context-dependent,README.md,db9c19ace1677e6c6b0b7e96f3299ab9af6cdf09a57ebf5f7b6194e154efc065,n/a,target-native synthesis and hardening,many-to-many,recomposed,"Unified bounded Windows operations snapshot was selected from Monitoring and fitted to WinCare policy, typed actions, bounded state, preview, journaling, and recovery; donor packaging and alternate authority paths were not imported.",Unified system snapshot,src/WinCare/Providers/107-WorkspaceStudio.ps1#Get-WinCareUnifiedSystemSnapshot,"Snapshot collection is local, bounded, and read-only.","Donor code, background services, shell extensions, drivers, or alternate mutation paths are not imported unless explicitly stated.",tests/Wave6.WorkspaceStudio.Tests.ps1#publishes every Workspace Studio headless route,"Workspace Studio TUI, headless JSON, preview receipts, and transaction journal",additive WinCare 4.5 capability; existing action and state owners remain authoritative,GPL-3.0 donor; dashboard/config concepts independently represented; no donor source bundled.,low,n/a,high,statically-validated
D88-FILE-WORKSPACES,D88-SURFACE-ACCOUNTABILITY,CG-W6-FILE-WORKSPACES,D88,File management,"Tabbed roots, bookmarks, and persisted file workspaces",mechanism or evidence cluster,product workflow,context-dependent,Explorer++/Explorer++/BrowserWindow.cpp,7e97197868d5d1e7c8261ce20fc4eaf079ca2402d57db1bba686a0b1dda7cb2f,n/a,target-native synthesis and hardening,many-to-many,recomposed,"Tabbed roots, bookmarks, and persisted file workspaces was selected from Explorer++ and fitted to WinCare policy, typed actions, bounded state, preview, journaling, and recovery; donor packaging and alternate authority paths were not imported.",File workspace catalog,src/WinCare/Providers/107-WorkspaceStudio.ps1#New-WinCareFileWorkspacePlan,File workspace state is bounded and atomically replaced under WinCare state.,"Donor code, background services, shell extensions, drivers, or alternate mutation paths are not imported unless explicitly stated.",tests/Wave6.WorkspaceStudio.Tests.ps1#publishes every Workspace Studio headless route,"Workspace Studio TUI, headless JSON, preview receipts, and transaction journal",additive WinCare 4.5 capability; existing action and state owners remain authoritative,GPL-3.0 donor; file-workspace outcomes independently reimplemented.,low,n/a,high,statically-validated
D88-SURFACE-ACCOUNTABILITY,n/a,CG-W6-D88-ACCOUNTABILITY,D88,Donor accountability,Complete regular-file and symlink accountability for Explorer++,repository/archive surface,accountability evidence,standalone,README.md,1aa02b04e6df7e3f1e556d72322d21675e3b03132a4f9d49a21923739559b203,n/a,evidence inventory and disposition mapping,custom:one donor to complete surface accountability,reference-only,"Every supplied regular file and repository symlink was hashed or target-recorded, classified, and linked; material semantics receive narrower child records.",n/a,n/a,No donor surface or symlink is silently omitted.,File counts and donor packaging are not treated as semantic adoption.,n/a,n/a,n/a,GPL-3.0 donor; file-workspace outcomes independently reimplemented.,low,n/a,high,reviewed
D89-SURFACE-ACCOUNTABILITY,n/a,CG-W6-D89-ACCOUNTABILITY,D89,Donor accountability,Complete regular-file and symlink accountability for United Sets,repository/archive surface,accountability evidence,standalone,README.md,46bf182ee0d668e8496d5f47af7c120d233e72fbaffefc46917aacca45a8e461,n/a,evidence inventory and disposition mapping,custom:one donor to complete surface accountability,reference-only,"Every supplied regular file and repository symlink was hashed or target-recorded, classified, and linked; material semantics receive narrower child records.",n/a,n/a,No donor surface or symlink is silently omitted.,File counts and donor packaging are not treated as semantic adoption.,n/a,n/a,n/a,MIT donor; window grouping concepts adapted to existing WinCare layouts.,low,n/a,high,reviewed
D89-WINDOW-GROUPING,D89-SURFACE-ACCOUNTABILITY,CG-W6-WINDOW-GROUPING,D89,Window management,Window grouping and tab-oriented workspace composition,mechanism or evidence cluster,product workflow,context-dependent,UnitedSets/Cells/Data/WindowCell.cs,57b03e53eaff68275e37656b09927a1aaf2993620ec2a5e09649c0b0ee58305e,n/a,target-native synthesis and hardening,many-to-many,inspired-native,"Window grouping and tab-oriented workspace composition was selected from United Sets and fitted to WinCare policy, typed actions, bounded state, preview, journaling, and recovery; donor packaging and alternate authority paths were not imported.",Workspace layout profiles,src/WinCare/Providers/107-WorkspaceStudio.ps1#Get-WinCareWorkspaceStudioProfile,UI grouping does not become an alternate source of window authority.,"Donor code, background services, shell extensions, drivers, or alternate mutation paths are not imported unless explicitly stated.",tests/Wave6.WorkspaceStudio.Tests.ps1#publishes every Workspace Studio headless route,"Workspace Studio TUI, headless JSON, preview receipts, and transaction journal",additive WinCare 4.5 capability; existing action and state owners remain authoritative,MIT donor; window grouping concepts adapted to existing WinCare layouts.,medium,n/a,high,statically-validated
D90-DOCKED-SIDE,D90-SURFACE-ACCOUNTABILITY,CG-W6-DOCKED-SIDE,D90,Window management,Docked utility side-panel layout,mechanism or evidence cluster,layout behavior,context-dependent,main.js,25c843fe56f4fa7c6b0293a3f1d55fd12b8cfc55314ccf373e48af13d397c665,n/a,target-native synthesis and hardening,many-to-many,inspired-native,"Docked utility side-panel layout was selected from 12Bar and fitted to WinCare policy, typed actions, bounded state, preview, journaling, and recovery; donor packaging and alternate authority paths were not imported.",Docked-side layout preset,src/WinCare/Providers/107-WorkspaceStudio.ps1#Get-WinCareWorkspaceStudioProfile,No donor appbar process or DesktopCoral dependency is installed.,"Donor code, background services, shell extensions, drivers, or alternate mutation paths are not imported unless explicitly stated.",tests/Wave6.WorkspaceStudio.Tests.ps1#publishes every Workspace Studio headless route,"Workspace Studio TUI, headless JSON, preview receipts, and transaction journal",additive WinCare 4.5 capability; existing action and state owners remain authoritative,License unclear in supplied archive; only docked workspace concepts were rederived.,medium,n/a,high,statically-validated
D90-SURFACE-ACCOUNTABILITY,n/a,CG-W6-D90-ACCOUNTABILITY,D90,Donor accountability,Complete regular-file and symlink accountability for 12Bar,repository/archive surface,accountability evidence,standalone,README.md,94c56b11f3cd39a47e0882f1b8cff319d4d2a6a0565add57c6de2c32287c1622,n/a,evidence inventory and disposition mapping,custom:one donor to complete surface accountability,reference-only,"Every supplied regular file and repository symlink was hashed or target-recorded, classified, and linked; material semantics receive narrower child records.",n/a,n/a,No donor surface or symlink is silently omitted.,File counts and donor packaging are not treated as semantic adoption.,n/a,n/a,n/a,License unclear in supplied archive; only docked workspace concepts were rederived.,low,n/a,high,reviewed
D91-BRIGHTNESS-SCHEDULES,D91-SURFACE-ACCOUNTABILITY,CG-W6-BRIGHTNESS-SCHEDULES,D91,Display control,Time-based brightness schedules,mechanism or evidence cluster,workflow and state model,context-dependent,src/electron.js,ab32988bea65f2d42a99c12b41fbb3476504b4e9eee612b3cdbca0cc7614970d,n/a,target-native synthesis and hardening,many-to-many,adapted,"Time-based brightness schedules was selected from Twinkle Tray and fitted to WinCare policy, typed actions, bounded state, preview, journaling, and recovery; donor packaging and alternate authority paths were not imported.",Brightness schedule catalog,src/WinCare/Providers/107-WorkspaceStudio.ps1#New-WinCareBrightnessSchedulePlan;src/WinCare/Providers/107-WorkspaceStudio.ps1#New-WinCareBrightnessScheduleApplyPlan,Schedules are bounded records and apply through the existing reversible brightness action.,"Donor code, background services, shell extensions, drivers, or alternate mutation paths are not imported unless explicitly stated.",tests/Wave6.WorkspaceStudio.Tests.ps1#publishes every Workspace Studio headless route,"Workspace Studio TUI, headless JSON, preview receipts, and transaction journal",additive WinCare 4.5 capability; existing action and state owners remain authoritative,MIT donor; brightness scheduling semantics independently implemented with native WMI actions.,medium,n/a,high,statically-validated
D91-SURFACE-ACCOUNTABILITY,n/a,CG-W6-D91-ACCOUNTABILITY,D91,Donor accountability,Complete regular-file and symlink accountability for Twinkle Tray,repository/archive surface,accountability evidence,standalone,README.md,aefde7b74921a46c37821ad5863d5ef46c63b0580dddc64c9302bc7c72596908,n/a,evidence inventory and disposition mapping,custom:one donor to complete surface accountability,reference-only,"Every supplied regular file and repository symlink was hashed or target-recorded, classified, and linked; material semantics receive narrower child records.",n/a,n/a,No donor surface or symlink is silently omitted.,File counts and donor packaging are not treated as semantic adoption.,n/a,n/a,n/a,MIT donor; brightness scheduling semantics independently implemented with native WMI actions.,low,n/a,high,reviewed
D92-SURFACE-ACCOUNTABILITY,n/a,CG-W6-D92-ACCOUNTABILITY,D92,Donor accountability,Complete regular-file and symlink accountability for System Explorer,repository/archive surface,accountability evidence,standalone,README.md,ac59949fe19f0bede001dc7391bf639485b808b58678e39e5ea20a63fead44db,n/a,evidence inventory and disposition mapping,custom:one donor to complete surface accountability,reference-only,"Every supplied regular file and repository symlink was hashed or target-recorded, classified, and linked; material semantics receive narrower child records.",n/a,n/a,No donor surface or symlink is silently omitted.,File counts and donor packaging are not treated as semantic adoption.,n/a,n/a,n/a,MIT donor; process/service inventory concepts adapted to bounded local snapshots.,low,n/a,high,reviewed
